id,物件名,ホストID,ホスト名,基礎自治体名,latitude,longitude,部屋タイプ,値段,最小宿泊数,レビュー数,最新レビュー日,一月あたりのレビュー数,ホストの保有物件数,貸し出している日数,リスティングのレビュー数（過去 12 か月間）,license
51157626,Studio G2~❺New LOFT Apartment/Ikebukuro/Free Wi-Fi,239692287,Shu,文京区,35.7233,139.72391,建物全体,7617,1,31,2024-06-07,0.88,18,309,8,M130029382
52014906,Tokyo Ueno Youth Hostel 4 beds room B 東京上野YH 4名室 B,410019813,東京上野ユースホステル,文京区,35.70746,139.76966,一般住宅個室,,1,0,,,6,0,0,Hotels and Inns Business Act | 東京都台東区台東保健所 | 2台台健生環き第10177号
53611957,東京ドーム徒歩圏-白山駅２分-Room7,44701299,Smile Home,文京区,35.71857652059129,139.75092309209978,一般住宅個室,4700,1,21,2024-05-17,1.89,7,53,21,Hotels and Inns Business Act | 文京区文京保健所 | ２９文文生環き第　５０１　号
53611963,東京ドーム徒歩圏-白山駅２分-Room５,44701299,Smile Home,文京区,35.72055226243721,139.74952234383701,一般住宅個室,4229,90,8,2023-10-23,0.74,7,70,8,Hotels and Inns Business Act | 文京区文京保健所 | 29文文生環き第501号
53761528,Art Hotel/Deluxe Studio (201)/Kitchen/4 people,435425440,BnA STUDIO Akihabara,文京区,35.70262,139.76808,一般住宅個室,,1,2,2022-09-23,0.08,6,200,0,Hotels and Inns Business Act | 千代田区千代田保健所 | 29千千保生環き第94号
53799375,Art Hotel/No room type specified/2 people,435425440,BnA STUDIO Akihabara,文京区,35.70289,139.76826,一般住宅個室,,1,4,2022-05-27,0.15,6,29,0,Hotels and Inns Business Act | 千代田区千代田保健所 | 29千千保生環き第94号
567515322265280213,JR山手線駒込車站步行7分鐘、新房、高速網路,402335966,ﾌｭｰﾁｬｰﾘｰﾃﾞｨﾝｸﾞ,文京区,35.73261,139.75243,建物全体,12000,2,13,2024-05-27,0.70,38,76,9,M130030596
570465935537602131,JR Yamanote Line Komagome Sta. 7min walk&Free Wifi,402335966,ﾌｭｰﾁｬｰﾘｰﾃﾞｨﾝｸﾞ,文京区,35.7343,139.75435,建物全体,10466,2,17,2024-05-28,0.92,38,105,12,M130030597
570471911139284000,JR Yamanote Line Komagome Sta. 7min walk&Free Wifi,402335966,ﾌｭｰﾁｬｰﾘｰﾃﾞｨﾝｸﾞ,文京区,35.73308,139.75464,建物全体,11400,2,25,2024-05-30,1.37,38,77,13,
572596710245824521,JR山手線駒込駅から７分、新築、高速Wifi,402335966,ﾌｭｰﾁｬｰﾘｰﾃﾞｨﾝｸﾞ,文京区,35.72870323297461,139.7518132146363,建物全体,11571,2,12,2024-06-28,0.82,38,42,8,M130030601
572599745773686314,JR山手線駒込から７分、新築、高速Wifi,402335966,ﾌｭｰﾁｬｰﾘｰﾃﾞｨﾝｸﾞ,文京区,35.73488,139.7527,建物全体,15000,2,30,2024-06-23,1.83,38,71,16,M130030599
578085190860377109,天空树景观房 西日暮里JR山手线/地铁 双线车站5分钟,448569398,春瑶,文京区,35.72941,139.76171,建物全体,10357,2,31,2024-06-23,1.18,5,117,17,M130030651
643881496294310440,<Built in 2022> Designers room / Wi-Fi / Sugamo201,462984916,Sumyca,文京区,35.72983,139.73996,建物全体,13024,2,39,2024-06-15,1.87,18,217,16,M130031224
643885491231687132,<Built in 2022> Designers room / Wi-Fi / Sugamo302,462984916,Sumyca,文京区,35.73069,139.74179,建物全体,6676,2,13,2023-11-30,0.63,18,242,7,M130031229
643890207191140938,<Built in 2022> Designers room / Wi-Fi / Sugamo403,462984916,Sumyca,文京区,35.72937,139.74118,建物全体,6676,2,21,2024-01-09,0.90,18,164,11,M130031227
643891744351915009,Designers room / Wi-Fi / Sugamo501,462984916,Sumyca,文京区,35.73111,139.74176,建物全体,10175,2,22,2024-06-11,1.08,18,221,15,M130031231
644394643635737588,Close to train station/Designer's /Wi-Fi 701,462983474,Sumyca,文京区,35.70882323780525,139.73149430236222,建物全体,10337,2,22,2024-06-13,1.81,33,106,22,M130031296
648779670633459419,【sequence SUIDOBASHI】Double/Suidobashi St./2 ppl,456262635,Sequence SUIDOBASHI,文京区,35.702379381130534,139.7524209876968,一般住宅個室,21571,1,21,2024-06-04,1.16,8,124,17,Hotels and Inns Business Act | 千代田区千代田保健所 | 2千千保生環き第42号
650485782434744852,【sequence SUIDOBASHI】Queen/Suidobashi St./2 people,456262635,Sequence SUIDOBASHI,文京区,35.7023576,139.7526302,一般住宅個室,,1,15,2024-03-28,0.70,8,143,6,Hotels and Inns Business Act | 千代田区千代田保健所 | 2千千保生環き第42号
650946808990191894,【sequence SUIDOBASHI】Twin/Suidobashi St./2 people,456262635,Sequence SUIDOBASHI,文京区,35.702379381130534,139.75244244536893,一般住宅個室,,1,15,2024-03-28,0.72,8,126,8,Hotels and Inns Business Act | 千代田区千代田保健所 | 2千千保生環き第42号
651165876549968008,【sequence SUIDOBASHI】Bunk Bed 4/Suidobashi St.,456262635,Sequence SUIDOBASHI,文京区,35.70238373735591,139.7524370809509,一般住宅個室,,1,14,2024-05-26,0.64,8,60,3,Hotels and Inns Business Act | 千代田区千代田保健所 | 2千千保生環き第42号
651195551265734638,【sequence SUIDOBASHI】Accessible Queen/Suidobashi,456262635,Sequence SUIDOBASHI,文京区,35.70239680603068,139.752453174205,一般住宅個室,,1,2,2024-05-09,0.09,8,127,1,Hotels and Inns Business Act | 千代田区千代田保健所 | 2千千保生環き第42号
660620180207096581,"Easily toTabata, Asakusa, Shibuya.",397909852,Jkp,文京区,35.73186,139.75924,建物全体,13075,1,39,2024-06-09,1.74,3,342,24,M130031155
661113968989103630,<Built in 2022> Designers room / Wi-Fi / Sugamo101,462984916,Sumyca,文京区,35.72961,139.7399,建物全体,6676,2,16,2024-06-15,0.69,18,237,8,M130031222
661134353883208379,5 minutes walk from the station/Designers a02,462984916,Sumyca,文京区,35.72962,139.7399,建物全体,6676,2,15,2023-12-14,0.89,18,231,8,M130031223
