id,物件名,ホストID,ホスト名,基礎自治体名,latitude,longitude,部屋タイプ,値段,最小宿泊数,レビュー数,最新レビュー日,一月あたりのレビュー数,ホストの保有物件数,貸し出している日数,リスティングのレビュー数（過去 12 か月間）,license
36280648,Meguro Penthouse Suite w/ 2 Large Balconies,63345781,Yu,目黒区,35.63062,139.70956,建物全体,,30,3,2023-09-30,0.10,15,1,1,M130027242
36280649,Meguro Greenhouse Style Studio,63345781,Yu,目黒区,35.63217,139.7101,建物全体,,30,3,2023-08-14,0.07,15,4,1,M130027239
37880175,Ｊｏｎｅｓ　Ｈｏｕｓｅ　(ジョーンズ　ハウス）,286925159,Kyoko,目黒区,35.64097,139.6892,一般住宅個室,10000,1,2,2020-02-18,0.04,2,184,0,M130018663
38333218,Ｊｏｎｅｓ　Ｈｏｕｓｅ　（ジョーンズ　ハウス　和室　Ｔａｔａｍｉ　Ｒｏｏｍ）,286925159,Kyoko,目黒区,35.64114,139.69103,一般住宅個室,10000,1,0,,,2,158,0,M130018663
38936994,NEW⭐︎max2⭐︎MeguroRiver⭐︎Harajuku/Shibuya/Ebisu⭐︎,298230439,Makoto,目黒区,35.63138,139.71045,建物全体,,1,35,2022-01-18,0.62,4,0,0,Hotels and Inns Business Act | 目黒区保健所長 | 目健衛環き第52号
40407082,NEW⭐︎max2⭐︎MeguroRiver⭐︎Harajuku/Shibuya/Ebisu⭐︎,298230439,Makoto,目黒区,35.63139,139.71051,建物全体,,1,54,2022-01-02,0.98,4,0,0,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第７１号
43180495,NEW⭐︎max2⭐︎MeguroRiver⭐︎Harajuku/Shibuya/Ebisu⭐︎,298230439,Makoto,目黒区,35.63371,139.71056,建物全体,,1,25,2022-01-02,0.49,4,0,0,Hotels and Inns Business Act | 目黒区保健所長 | 目健衛環き第119号
43718166,NEW⭐︎max2⭐︎MeguroRiver⭐︎Harajuku/Shibuya/Ebisu⭐︎,298230439,Makoto,目黒区,35.63193,139.70879,建物全体,,1,20,2021-12-13,0.41,4,0,0,Hotels and Inns Business Act | 目黒区保健所長 | 目健衛環き第10号
45727080,渋谷エリア７分！代官山エリア９分！東京観光の拠点に中長期滞在を！#1,370667624,Unito,目黒区,35.65232,139.69337,一般住宅個室,23071,2,150,2024-06-26,3.36,5,63,44,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第106号
45944688,渋谷エリア７分！代官山エリア９分！東京観光の拠点に中長期滞在を！#2,370667624,Unito,目黒区,35.6523,139.6918,一般住宅個室,23071,2,95,2024-06-20,2.13,5,82,30,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第106号
