id,物件名,ホストID,ホスト名,基礎自治体名,latitude,longitude,部屋タイプ,値段,最小宿泊数,レビュー数,最新レビュー日,一月あたりのレビュー数,ホストの保有物件数,貸し出している日数,リスティングのレビュー数（過去 12 か月間）,license
31028081,Nearby Ikebukuro/Studio apartment/pocket wi-fi,42244167,浩史,板橋区,35.74623,139.71293,建物全体,8110,1,97,2024-05-26,1.45,78,333,16,Hotels and Inns Business Act | 豊島区池袋保健所 | 30豊池保衛環き第116号
31125822,"R3~Quiet,Cozy Spacious Rm 21mins to TOKYO/SHINJUKU",39671760,Serina,板橋区,35.76017,139.70188,一般住宅個室,7050,1,33,2024-05-27,0.50,3,25,12,M130000507
31686246,匯家 KAIKE 上板橋和室 ハリー・ポッターまでバスで直行,218849633,BaoRong,板橋区,35.76493,139.67002,建物全体,40000,1,25,2024-05-25,0.39,18,178,11,M130019705
33572995,nestay house tokyo itabashi 01,250027746,Nestay,板橋区,35.75636,139.6979,建物全体,15766,1,80,2024-05-13,1.27,12,149,17,M130014788
33590821,nestay house tokyo itabashi 02,250027746,Nestay,板橋区,35.75575,139.69742,建物全体,15766,1,105,2024-05-25,1.67,12,135,16,M130014789
34063693,池袋駅まで電車7分  中板橋駅/2DK/南向き/42m2広い空間,90686592,Elsie,板橋区,35.75208,139.69094,建物全体,12485,2,11,2024-06-29,2.37,2,120,11,M130015776
35742684,"Room 202, 10 mins to Ikebukuro, small apartment",150896127,Sacchi,板橋区,35.74671,139.70285,建物全体,9200,2,23,2024-06-02,0.39,3,140,20,M130016378
36442913,传统日式优雅小屋-竹遊林,204904487,陽子,板橋区,35.74672,139.72022,建物全体,8880,2,18,2024-05-15,0.30,2,147,5,Hotels and Inns Business Act | 東京都板橋区保健所 | 31板保生環き第11号
36502213,①【2stops to IKEBUKURO】ハリーポッター近く、閑静な住宅街、Freewifi,145335716,Kano,板橋区,35.74533,139.69293,一般住宅個室,6429,1,27,2024-06-25,0.45,2,86,18,M130018296
36609005,RC308 / Best location Max 6ppl,274654435,Kouichi,板橋区,35.78402,139.66872,建物全体,10083,1,49,2024-06-06,0.83,7,146,15,M130012416
36923235,RC201 / Best location! Max 6ppl,274654435,Kouichi,板橋区,35.78335,139.66718,建物全体,9600,1,46,2024-06-05,0.81,7,127,18,Hotels and Inns Business Act | 東京都板橋区保健所 | 31板保生環き　第33号
36923405,RC302 / Best location Max 6ppl,274654435,Kouichi,板橋区,35.78411,139.6667,建物全体,10083,1,58,2024-06-06,0.98,7,146,16,M130012412
36923821,RC208/ Best location Max 6ppl,274654435,Kouichi,板橋区,35.78548,139.66695,建物全体,10083,1,44,2024-04-04,0.74,7,130,13,M130012411
36926425,RC207 / Best location  Max 8ppl,274654435,Kouichi,板橋区,35.78504,139.66659,建物全体,10083,1,56,2024-02-22,0.96,7,141,14,Hotels and Inns Business Act | 東京都板橋区保健所 | 31板保生環き　第33号
36927596,RC206 / Best location Max 8ppl,274654435,Kouichi,板橋区,35.78354,139.66656,建物全体,10083,1,87,2024-06-10,1.50,7,154,19,Hotels and Inns Business Act | 東京都板橋区 | 31板保生環き　第33号
37104805,③【2stops to IKEBUKURO】和風部屋、ハリーポッター近く、閑静な住宅街一軒家の一階,145335716,Kano,板橋区,35.74318,139.69362,一般住宅個室,7143,3,2,2023-05-05,0.13,2,90,0,M130018296
37788778,超优惠《梦想小屋》，地铁5分钟，池袋周边，免费Wi-Fi，全新装修，日式和式体验,199040778,郁雄,板橋区,35.75029,139.71361,建物全体,8088,1,6,2024-06-18,0.10,1,173,2,Hotels and Inns Business Act | 東京都板橋区保健所 | 第30号
37954741,media complex building 601,287699302,Nana,板橋区,35.75038,139.71106,建物全体,19534,2,83,2024-06-20,1.42,7,243,15,Hotels and Inns Business Act | 東京都板橋区保健所 | 31板保生環き第50号
37977936,ART HOUSE ３つ寝室　日本風一軒屋(温泉・公園,286899472,英雄,板橋区,35.77159,139.694,建物全体,9429,1,71,2024-06-23,1.30,1,243,50,Hotels and Inns Business Act | 東京都板橋区保健所 | 31板保生環き第 19 号
38051820,RC202 / Best location/Max 6ppl,274654435,Kouichi,板橋区,35.78554,139.66818,建物全体,9885,1,31,2024-05-13,0.54,7,122,4,Hotels and Inns Business Act | 東京都板橋区 | 31板保生環き　第33号
38649888,Takamatsu 103 / 1 stop from Ikebukuro Station,128821251,Akira,板橋区,35.73798,139.70197,一般住宅個室,,1,14,2021-04-27,0.24,28,0,0,M130020117
38650024,Takamatsu 104 / 1 stop from Ikebukuro Station,128821251,Akira,板橋区,35.73774,139.70215,一般住宅個室,,1,35,2023-07-03,0.61,28,0,1,M130020117
38650200,Takamatsu 105 / 1 stop from Ikebukuro Station,128821251,Akira,板橋区,35.73977,139.70172,一般住宅個室,4088,1,38,2024-06-17,0.66,28,53,11,M130020117
38650541,Takamatsu 108 / 1 stop from Ikebukuro Station,128821251,Akira,板橋区,35.73936,139.70182,一般住宅個室,,1,15,2023-06-26,0.26,28,0,0,M130020117
38680307,japanese  style  G house  70㎡　restrant　24hours,243229864,三保子,板橋区,35.77941,139.68129,建物全体,,2,0,,,1,0,0,M130018614
38732151,Takamatsu 201 / 1 stop from Ikebukuro Station,128821251,Akira,板橋区,35.73939,139.70198,一般住宅個室,,1,12,2021-06-13,0.21,28,0,0,M130020119
38732649,Takamatsu 204 / 1 stop from Ikebukuro Station,128821251,Akira,板橋区,35.73982,139.70183,一般住宅個室,,1,12,2022-06-04,0.21,28,0,0,M130020119
38732949,Takamatsu 302 / 1 stop from Ikebukuro Station,128821251,Akira,板橋区,35.73936,139.70184,一般住宅個室,,1,8,2020-03-21,0.14,28,0,0,M130020128
38733045,Takamatsu 303 / 1 stop from Ikebukuro Station,128821251,Akira,板橋区,35.73797,139.70192,一般住宅個室,,1,13,2023-06-26,0.23,28,0,0,M130020128
38883590,#102★3min to the nearest station♪Ikebukuro 13 min,296961205,ジイン,板橋区,35.74926,139.70853,建物全体,9829,1,80,2024-06-25,1.42,2,90,18,M130007992
38989325,#203★3min to the nearest station♪Ikebukuro 13 min,296961205,ジイン,板橋区,35.74787,139.70919,建物全体,8600,1,18,2024-05-18,0.31,2,293,5,M130017499
39663556,【池袋エリア】80㎡ 一軒家 貸し切り/3寝室5ベッド/新宿、渋谷アクセス / 高速Wi-Fi,47884949,Minaki & Kouki,板橋区,35.74139,139.70435,建物全体,39071,2,35,2024-06-05,0.62,2,108,23,M130021095
40992603,LAI's HOUSE Itabashi,3667176,Ryan,板橋区,35.75279,139.71268,一般住宅個室,28500,3,3,2024-01-02,0.16,3,268,2,Hotels and Inns Business Act | ３１板保生環き | 第２５号
40995025,LAI's HOUSE Itabashi -  Triple room,3667176,Ryan,板橋区,35.75178,139.71286,一般住宅個室,18500,3,4,2024-05-26,0.26,3,267,3,Hotels and Inns Business Act | ３１板保生環き | 第２５号
41034681,1min->Narimasu Station/Single Room 18～20㎡,318284118,ホテルヒルトップ,板橋区,35.77726,139.63245,一般住宅個室,6500,1,3,2024-06-03,0.97,7,174,3,Hotels and Inns Business Act | 東京都板橋区保健所長　大井照 | 12板保生環き第50号
41036174,1min->Narimasu Station/Deluxe Single Room 23㎡,318284118,ホテルヒルトップ,板橋区,35.77777,139.6324,一般住宅個室,7650,1,3,2024-03-08,0.27,7,171,3,Hotels and Inns Business Act | 東京都板橋区保健所長　大井照 | 12板保生環き第50号
41036331,1min->Narimasu Station/Twin Room 23.7㎡,318284118,ホテルヒルトップ,板橋区,35.77746,139.63231,一般住宅個室,11000,1,3,2024-02-25,0.15,7,175,2,Hotels and Inns Business Act | 東京都板橋区保健所長　大井照 | 12板保生環き第50号
41036728,1min->Narimasu Station/Triple Room 23㎡,318284118,ホテルヒルトップ,板橋区,35.77612,139.63264,一般住宅個室,12960,1,0,,,7,155,0,Hotels and Inns Business Act | 東京都板橋区保健所長　大井照 | 12板保生環き第50号
41036859,Men only/1min->Narimasu Station/Upper Row Capsule,318284118,ホテルヒルトップ,板橋区,35.77577,139.63388,共有部屋,3900,1,103,2024-05-31,4.01,7,179,41,Hotels and Inns Business Act | 東京都板橋区保健所長　大井照 | 12板保生環き第50号
41049837,Men only/1min->Narimasu Station/Lower Row Capsule,318284118,ホテルヒルトップ,板橋区,35.77787,139.6328,共有部屋,3900,1,31,2024-05-25,1.74,7,179,21,Hotels and Inns Business Act | 東京都板橋区保健所長　大井照 | 12板保生環き第50号
41413139,Men only/1min->Narimasu Station/DX Super Cabin,318284118,ホテルヒルトップ,板橋区,35.77607,139.63397,一般住宅個室,4900,1,53,2024-06-16,2.91,7,179,41,Hotels and Inns Business Act | 東京都板橋区保健所長　大井照 | 12板保生環き第50号
41513878,5 minutes to station& Free Wi-Fi  English 한국어 中文,114328660,Yuga,板橋区,35.75246,139.71392,建物全体,8140,1,48,2024-06-07,3.22,6,107,43,Hotels and Inns Business Act | 東京都板橋区保健所 | 4板保生環き 第　41　号
41781015,3 minutes to station/6ppl/Residential area,435389881,R,板橋区,35.75304,139.69642,建物全体,14064,2,77,2024-06-10,1.48,6,363,28,Hotels and Inns Business Act | 東京都板橋区保健所 | 30板保生環き第64号
42318267,パークハウス27　☆NEW★池袋直通☆一軒家のベッドあり和室☆二人入居可☆WIFI無料,29977398,David,板橋区,35.77582,139.65845,一般住宅個室,16086,3,0,,,5,90,0,M130023903
42918769,【OHANA】池袋駅から電車5分/大山駅から徒歩2分/ 39㎡の広いお部屋/一軒家一階･専用玄関有,341763186,Ohana,板橋区,35.74907,139.70333,建物全体,10229,2,111,2024-06-20,2.19,1,62,31,M130023606
43164765,まるまる貸し切り戸建て⭐︎WiFi無料⭐︎駐車場1台無料⭐︎,186580007,Kent,板橋区,35.77397,139.64064,建物全体,25229,1,54,2024-06-13,1.36,1,102,22,M130025102
43850947,10 min.fromOyamaStation /5 min.Ikebukuro3stations,342971176,Yume,板橋区,35.743796601176726,139.7080340305119,建物全体,17286,2,48,2024-05-26,1.04,32,254,16,Hotels and Inns Business Act | 東京都板橋区保健所 | 2板保生環き第8号
46514594,Uhome 上板桥温馨民宿/上板桥站步行3分钟/独厨/独卫/洗衣机/有阳台/全新装修  202,73463626,Feng,板橋区,35.76611,139.67377,建物全体,7307,1,26,2024-05-23,1.96,42,89,24,M130027568
46514617,Uhome Kamiitabashi 203/Comfy Private Room nr Sta.,73463626,Feng,板橋区,35.76456,139.67394,建物全体,7071,1,29,2024-06-23,1.52,42,84,18,M130027569
46514650,Uhome Kamiitabashi・3min Sta・Private Rm/Kitchen 302,73463626,Feng,板橋区,35.76393,139.67553,建物全体,6992,1,14,2024-06-14,1.23,42,84,14,M130027571
46514666,Uhome Kamiitabashi・3min Sta・Private Rm/Kitchen 303,73463626,Feng,板橋区,35.7641,139.67379,建物全体,7163,1,15,2024-06-24,1.29,42,73,15,M130027572
46514738,Uhome Kamiitabashi・3min Sta・2BDRoom/Kitchen 301,73463626,Feng,板橋区,35.76589,139.67362,建物全体,12091,1,17,2024-06-03,0.59,42,86,11,M130027570
46928800,Uhome Kamiitabashi・3 mins Sta.・ Free WIFI・Cozy Rm,73463626,Feng,板橋区,35.76454,139.67587,建物全体,7794,1,27,2024-05-29,1.03,42,78,12,M130027564
49615531,駅徒歩1分の商店街にある、1LDK64㎡貸切り /2021-5新築/10G光+ワークスペース/6名,313674064,正昭,板橋区,35.776344299316406,139.6939239501953,建物全体,20571,3,54,2024-06-25,1.43,2,142,16,M130028790
50405325,5LDK 120+ sq.m/kids room/family & group/free WiFi,342971176,Yume,板橋区,35.74387,139.70789,建物全体,29286,2,30,2024-05-27,1.62,32,162,14,Hotels and Inns Business Act | 東京都板橋区保健所 | 31板保生環き　第　76　号
50512663,Bessalov Home 2nd room friendly house,336489274,Bessalov,板橋区,35.79761,139.64196,一般住宅個室,5929,1,9,2024-04-15,0.33,2,327,3,M130027682
51180970,"Rhythm boot camp in Itabashi City, Tokyo!",36096319,Isao & Saori,板橋区,35.7594,139.67731,一般住宅個室,25000,1,0,,,2,358,0,M130002526
52449962,"3min to oyama sta, 5 min train ikebukuro, w/wifi",347989591,Fukuda,板橋区,35.74703236288663,139.69975226430955,建物全体,8857,1,21,2024-06-16,0.70,4,262,10,M130027306
52496332,池袋駅まで5分、大山駅から徒歩2分、FREEWIFI,347989591,Fukuda,板橋区,35.747646,139.700531,建物全体,8857,1,36,2024-02-25,1.08,4,263,15,M130029127
52724140,（長期滞在）駅徒歩1分の商店街にある、1LDK64㎡貸切り/2021-5新築/ワークスペース/6名,313674064,正昭,板橋区,35.776344299316406,139.6939239501953,建物全体,12000,31,1,2024-04-16,0.40,2,270,1,M130028790
53726181,静かな町で、買物が便利し、近くに有名な温泉と大きな見次公園がある,60672245,龍也,板橋区,35.77418,139.68976,建物全体,5350,5,14,2024-02-14,0.63,7,190,7,M130000302
53752738,静かな住宅街で、近くに有名な温泉と見次公園がある,60672245,龍也,板橋区,35.77373,139.69166,建物全体,5457,5,23,2023-09-30,0.75,7,137,6,M130000428
576981161867108064,015-2 Itabashi /20mins to Ikebukuro,74944276,Miwa,板橋区,35.76526,139.70369,一般住宅個室,22751,2,32,2024-04-04,1.19,6,359,9,M130023790
582987944571124377,【Stay safe 】Wooden House Villa Ikebukuro  VI-1,449651552,Ikebukuro,板橋区,35.737152,139.703995,建物全体,46262,1,13,2024-05-28,0.52,3,295,8,Hotels and Inns Business Act | 豊島区池袋保健所 | 30豊池保衛環き第18号
590262783805002969,【Stay safe 】Wooden House Villa Ikebukuro  VI-2,449651552,Ikebukuro,板橋区,35.73717,139.704,建物全体,41227,1,28,2024-05-28,1.08,3,334,9,Hotels and Inns Business Act | 豊島区池袋保健所 | 30豊池保衛環き第17号
590268365268870117,【Stay safe 】Wooden House Villa Ikebukuro VI-3,449651552,Ikebukuro,板橋区,35.737221,139.704041,建物全体,46505,1,13,2024-06-21,0.52,3,337,7,Hotels and Inns Business Act | 豊島区池袋保健所 | 30豊池保衛環き第19号
606350328256549166,静かな住宅街で近くに有名な温泉と、公園と大型スーパーもあり、便利な場所である。,60672245,龍也,板橋区,35.7728,139.68996,建物全体,5350,5,24,2023-10-27,0.96,7,114,14,M130000431
651002357834546946,Weekend Villa 20min from Ikebukuro,464659626,Casa Parisa,板橋区,35.75926,139.6733,建物全体,35000,3,17,2023-11-27,0.78,1,27,2,M130031076
659866625227365900,Japan House Itabashi#新築板橋本町駅徒歩8分#閑静な住宅街に佇む宿#ペット可,321365764,Japan House,板橋区,35.76085,139.70025,建物全体,10773,1,18,2024-04-02,0.84,68,363,10,M130016079
659891903210819919,Japan House Itabashi＃新築板橋本町駅徒歩8分#閑静な住宅街に佇む宿#ペット可,321365764,Japan House,板橋区,35.76233,139.69825,建物全体,10773,1,20,2024-06-23,0.92,68,364,13,M130016076
706864021386351997,Simple Modern Room 306,477778496,CaskVillage,板橋区,35.74657055824497,139.71634325101675,建物全体,15286,3,23,2024-05-30,1.16,12,224,16,Hotels and Inns Business Act | 東京都板橋区保健所 | 4板保生環き第15号
724314583417475974,Pine House一棟.池袋まで電車6分.新宿まで電車11分 •上野電車へ乗り換え便利.WIFI有,481068654,Matsu,板橋区,35.76126,139.71377,建物全体,21143,1,54,2024-06-28,2.76,1,76,42,Hotels and Inns Business Act | 東京都北区保健所 | 4北健生環き第18号
732290819521756034,Nordic style Room 303,477778496,CaskVillage,板橋区,35.74657055824497,139.71634325101675,建物全体,17286,3,12,2024-06-10,0.61,12,194,9,Hotels and Inns Business Act | 東京都板橋区保健所 | 4板保生環き第１５号
740913750170032345,Minimalist Interior Design Room 302,477778496,CaskVillage,板橋区,35.74775,139.71665,建物全体,15786,3,19,2024-05-24,0.95,12,220,14,Hotels and Inns Business Act | 東京都板橋区保健所 | 4板保生環き 第　15　号
750301902828441370,Uhome Kamiitabashi・3min Sta・Private Rm/Kitchen 102,73463626,Feng,板橋区,35.7634,139.67128,一般住宅個室,,1,16,2023-12-03,0.84,42,0,9,M130027565
765466263142470447,Uhome Kamiitanashi 103・Comfy Room nr Sta・Free WIFI,73463626,Feng,板橋区,35.763943779114406,139.67564882025857,一般住宅個室,,1,12,2024-03-31,0.69,42,0,5,M130027566
779554448133927470,Enjoy your trip with LAI's HOUSE,3667176,Ryan,板橋区,35.7521573139266,139.71382912248373,一般住宅個室,29800,3,6,2024-05-29,0.39,3,363,5,Hotels and Inns Business Act | 東京都板橋区保健所 | 31板保生環き第25号
785896913527104131,Bessalov Home Japanese style room,336489274,Bessalov,板橋区,35.7906,139.6412,一般住宅個室,5357,1,7,2024-06-04,0.73,2,62,7,M130027682
799049734438388052,Gallery&Hotelファミリー向け！アニメの街池袋に近い！長期歓迎！静かで落ち着いた周辺環境！,277602915,Haru,板橋区,35.76050193439074,139.67822167093587,建物全体,22000,3,41,2024-06-12,2.36,1,129,25,Hotels and Inns Business Act | 東京都板橋区保健所 | 4板保生環き 第　56　号
799143899566100552,【お一人様用】milkyway102 ※ご案内は日本語のみです,48397257,Kazushi,板橋区,35.75747606675146,139.71149436994514,建物全体,8500,3,20,2024-05-26,1.39,1,50,18,M130032684
803197071174714684,高松101B/豊島区池袋駅から要町駅は1駅で2分着,128821251,Akira,板橋区,35.73967180123307,139.701737541651,一般住宅個室,,1,11,2024-03-22,0.67,28,0,8,M130020129
803807108434637524,Takamatsu 104 / 1 stop from Ikebukuro Station,128821251,Akira,板橋区,35.739703311500875,139.70139653527048,一般住宅個室,,1,5,2023-03-31,0.29,28,0,0,M130020119
803952165280058691,Takamatsu 105 / 1 stop from Ikebukuro Station,128821251,Akira,板橋区,35.73986,139.70222,一般住宅個室,,1,4,2024-04-01,0.42,28,0,4,M130020122
806867980256579703,東京 赤羽 静かな住宅地！新築アパート1階｜1LDK30㎡｜貸切 3名｜101号室｜駅から9分｜,467255241,Yutaka,板橋区,35.77685112634712,139.70360968029755,建物全体,20000,2,13,2024-05-27,0.77,2,150,5,M130032580
807792556205822505,5「新宿駅」電車24分。「渋谷駅」電車32分。完全独立房间，3人入住可。,34155786,Ij,板橋区,35.75617188318428,139.70549962604392,建物全体,7713,2,19,2024-05-26,1.37,10,95,17,M130033142
808266255101691891,Takamatsu 107 / 1 stop from Ikebukuro Station,128821251,Akira,板橋区,35.73916580256216,139.70207544343356,一般住宅個室,,1,26,2024-04-01,1.55,28,0,20,M130020126
823487514617666056,Japanese Tatami Room 205,477778496,CaskVillage,板橋区,35.74657055824497,139.71634325101675,建物全体,16500,3,32,2024-06-17,2.16,12,131,27,Hotels and Inns Business Act | 東京都板橋区保健所 | 3板保生環き 第　53　号
832056098766415141,東京 赤羽の静かな住宅地｜新築アパート1階 30㎡｜貸切4名｜102号室｜駅から9分｜池袋直行バス,467255241,Yutaka,板橋区,35.777015231802736,139.70158817261492,建物全体,18000,2,11,2024-05-05,0.83,2,160,10,M130032581
838796332628490202,Hotel Tabiya nearby Ikebukuro  with great traffic,239039240,明,板橋区,35.75730408592772,139.69835697538923,一般住宅個室,12286,2,20,2024-05-12,1.33,19,180,15,Hotels and Inns Business Act | 東京都板橋区保健所 | 4板保生環き 第　62　号
841617243750234714,Modern Japanese style + Tatami Room 203,477778496,CaskVillage,板橋区,35.74657055824497,139.71634325101675,建物全体,17286,3,21,2024-06-18,1.34,12,157,17,Hotels and Inns Business Act | 東京都板橋区保健所 | 3板保生環き 第　53　号　
841663756178747383,Japanese Tatami Room 305,477778496,CaskVillage,板橋区,35.74657055824497,139.71634325101675,建物全体,16500,3,20,2024-05-27,1.32,12,235,18,Hotels and Inns Business Act | 東京都板橋区保健所 | 4板保生環き 第　15　号
841674586201829023,Modern Design Room 301,477778496,CaskVillage,板橋区,35.74657055824497,139.71634325101675,建物全体,16500,3,20,2024-05-27,1.33,12,250,18,Hotels and Inns Business Act | 東京都板橋区保健所 | 4板保生環き 第　15　号
841685887332508169,Modern Japanese style Room 201,477778496,CaskVillage,板橋区,35.74657055824497,139.71634325101675,建物全体,16286,3,24,2024-05-25,1.58,12,200,21,Hotels and Inns Business Act | 東京都板橋区保健所 | 3板保生環き 第　53　号
841709396329315644,Industrial Interior style Room 202,477778496,CaskVillage,板橋区,35.74657055824497,139.71634325101675,建物全体,13000,3,14,2024-06-20,0.95,12,197,13,Hotels and Inns Business Act | 東京都板橋区保健所 | 3板保生環き 第　53　号
841720851966348124,Luxury Girly Room 206,477778496,CaskVillage,板橋区,35.74657055824497,139.71634325101675,建物全体,15500,3,14,2024-05-19,0.90,12,260,11,Hotels and Inns Business Act | 東京都板橋区保健所 | 3板保生環き 第　53　号
841729000721249641,Scottish Style Room 207,477778496,CaskVillage,板橋区,35.74657055824497,139.71634325101675,建物全体,17286,3,17,2024-05-31,1.12,12,224,14,Hotels and Inns Business Act | 東京都板橋区保健所 | 3板保生環き 第　53　号
841729159203510577,West Coast Style Room 307,477778496,CaskVillage,板橋区,35.74657055824497,139.71634325101675,建物全体,17286,3,11,2024-06-18,1.08,12,208,11,Hotels and Inns Business Act | 東京都板橋区保健所 | 4板保生環き 第　15　号
852721103319376169,都内桜名所/寝室から桜観賞/リノベーション一轩家/池袋エリア中板桥车站 徒步5分钟/,94765270,天海,板橋区,35.75676217399027,139.6998241797623,建物全体,25286,2,31,2024-05-20,2.02,1,103,21,M130033147
862685713366936153,wa ki 307,130378164,Masaru,板橋区,35.77549738713586,139.63456749916077,建物全体,10657,1,10,2024-05-28,0.74,13,364,9,M130020837
