id,物件名,ホストID,ホスト名,基礎自治体名,latitude,longitude,部屋タイプ,値段,最小宿泊数,レビュー数,最新レビュー日,一月あたりのレビュー数,ホストの保有物件数,貸し出している日数,リスティングのレビュー数（過去 12 か月間）,license
29571169,【Room Rental】5 min to Shin-Koenji Sta. 6 dorm beds,38655722,"Top Edge Co., Ltd.",杉並区,35.6995,139.64646,ホテル個室,28286,1,1,2022-05-22,0.04,10,274,0,Hotels and Inns Business Act | 杉並区杉並保健所 | 30杉保衛環第241号
30084207,201 Just perfect Apartment Hotel 3min Sta 24H SM,138109993,Sae,杉並区,35.684322,139.628708,建物全体,17695,10,19,2024-06-01,0.34,3,178,5,M130020759
30333801,ENZO Tokyo 502,177445547,Enzo,杉並区,35.72489,139.61449,建物全体,6950,1,128,2024-06-25,1.94,37,237,28,Hotels and Inns Business Act | 東京都杉並区保健所 | 30杉保衛環第348号
30405904,⑦Shin-koenji Guesthouse【Female only＆Private room】,44129457,Sangwon,杉並区,35.69106,139.65183,一般住宅個室,,1,19,2020-01-03,0.28,8,0,0,M130003035
30744535,Great access apt Shinjuku5min near Shimkita Koenji,44812749,Japanstay.Tokyo,杉並区,35.67364,139.65875,建物全体,10000,2,17,2019-10-30,0.26,11,38,0,Hotels and Inns Business Act | 東京都杉並区杉並保健所 | 30杉保衛環第331号
30745006,"Cozy Apt w loft on 2nd floor, Shinjuku 5mins ride",44812749,Japanstay.Tokyo,杉並区,35.6732,139.65853,建物全体,12000,2,13,2024-06-09,0.20,11,301,5,Hotels and Inns Business Act | 東京都杉並区杉並保健所 | 30杉保衛環第331号
30745059,Exodus Apt Shinjku 5min. Shimokitzwa Koenji Nakano,44812749,Japanstay.Tokyo,杉並区,35.67382,139.65865,建物全体,8914,1,46,2024-04-21,0.75,11,61,20,Hotels and Inns Business Act | 東京都杉並保健所 | 30杉保衛環第331号
30970703,Private Guest House IIDE *3 min from Sta. (3F&4F),231403014,Iide,杉並区,35.70684,139.64889,建物全体,17000,3,24,2024-02-18,0.38,2,132,11,Hotels and Inns Business Act | 杉並区杉並保健所 | 28杉保衛環第528号
31027507,Nishi-Ogikubo 1BR TWIN Type-E (SSH1BRT-E)4F,18776800,近藤,杉並区,35.70476,139.59881,建物全体,25071,3,20,2024-06-10,0.31,20,168,8,M130009450
31393925,Relaxing room with open-air bath at Koenji,234912666,Noriaki,杉並区,35.70406,139.65353,建物全体,12157,2,92,2024-06-23,1.40,3,58,29,M130011648
31560051,[Cultural exchange][Homestay] in Tokyo,236552325,Miki,杉並区,35.67563,139.61552,一般住宅個室,6943,1,28,2024-06-08,2.91,1,43,28,M130025432
31584489,303 Enzo Tokyo,177445547,Enzo,杉並区,35.72554,139.61415,建物全体,6000,1,54,2024-05-11,0.82,37,153,12,Hotels and Inns Business Act | 東京都杉並区保健所 | 30杉保衛環第348号
31584675,505 Enzo Tokyo,177445547,Enzo,杉並区,35.72555,139.61372,建物全体,5036,1,160,2024-06-19,2.42,37,85,42,Hotels and Inns Business Act | 東京都杉並区保健所 | 30杉保衛環第348号
31600879,Modern Japanese style fusion HOME Free Parking,37236474,M,杉並区,35.69331,139.65041,建物全体,45000,2,29,2024-05-26,0.45,1,91,8,M130017229
32538721,NEW OPEN! Koenji sta 5mins/Shijyuku 10mins,33705289,Tomomasa,杉並区,35.704207418892736,139.65421060292672,一般住宅個室,29000,1,3,2024-05-23,1.27,4,225,3,M130038837
32552123,⑧Shin-koenji Guesthouse【Female only＆Private room】,44129457,Sangwon,杉並区,35.69005,139.65088,一般住宅個室,,1,11,2020-01-02,0.17,8,0,0,M130003035
32625008,高円寺駅徒歩4分｜一棟戸建*3LDK*87㎡｜最大９名｜高速WiFi｜NetF｜Wii U他,173784603,Naoto,杉並区,35.70573425292969,139.6470184326172,建物全体,31950,2,77,2024-06-17,1.20,2,247,21,M130014046
32902682,Design Urban Apt near Shinjuku on 2nd floor,44812749,Japanstay.Tokyo,杉並区,35.67276,139.65976,建物全体,8914,1,65,2024-06-16,1.02,11,288,34,Hotels and Inns Business Act | 杉並区杉並保健所 | 30杉保衛環第331号
33597346,(KB#61) Fashionable 2bedrooms 1minute to station,17228309,ZenHOMES,杉並区,35.69713,139.65814,建物全体,19143,2,53,2024-06-21,0.85,13,5,35,M130015398
34027261,apartment hotel TASU TOCO Room 305,19611972,岩間,杉並区,35.70631,139.59767,建物全体,7850,3,101,2024-05-19,1.62,3,157,16,Hotels and Inns Business Act | 杉並区杉並保健所 | 31杉保衛環第4号
